0_0_493_400_5,1_1_491_400_1,2_1_515_400_2,3_0_515_400_12,4_1_498_400_8,5_0_517_400_33,6_0_480_400_1,7_0_480_400_29,8_1_511_400_3,9_1_503_400_5,
0_1_501_399_0,1_1_516_400_3,2_0_509_400_7,3_1_507_400_3,4_0_505_400_0,5_0_493_400_0,6_1_517_400_0,7_1_502_400_4,8_0_507_400_6,9_0_500_400_13,
0_1_490_399_0,1_0_508_400_17,2_1_501_400_3,3_0_489_400_1,4_0_491_400_0,5_1_493_400_0,6_1_494_400_1,7_1_509_400_0,8_0_514_400_11,9_0_512_400_7,
0_0_494_400_0,1_0_511_400_0,2_1_496_400_0,3_1_515_400_0,4_0_491_400_0,5_1_515_400_0,6_1_508_400_0,7_0_500_400_0,8_0_496_400_34,9_1_496_400_0,
0_1_518_400_6,1_1_482_400_0,2_0_518_400_0,3_0_482_396_17,4_0_508_400_19,5_0_519_400_38,6_0_487_400_23,7_1_518_400_1,8_1_494_400_0,9_1_511_400_1,
0_0_489_399_5,1_1_500_400_0,2_1_510_400_1,3_0_487_400_28,4_0_483_400_0,5_0_493_400_30,6_0_501_400_3,7_1_514_400_1,8_1_495_400_0,9_1_480_400_1,
0_0_484_399_10,1_1_500_400_5,2_0_491_400_17,3_0_495_400_0,4_1_514_400_0,5_1_484_400_1,6_0_491_400_0,7_1_494_400_3,8_0_519_400_2,9_1_484_400_0,
0_0_481_399_0,1_0_511_400_0,2_1_498_400_2,3_0_499_400_4,4_0_492_400_6,5_0_494_400_17,6_1_492_400_0,7_1_496_400_0,8_1_519_400_0,9_1_495_400_0,
0_0_515_399_0,1_1_508_400_0,2_0_510_400_2,3_1_513_400_4,4_1_499_400_3,5_0_488_400_33,6_0_513_400_2,7_1_488_400_2,8_0_499_400_2,9_1_493_400_0,
0_1_479_399_0,1_0_500_400_0,2_0_489_400_15,3_1_515_400_1,4_1_510_400_1,5_0_490_400_21,6_0_506_400_0,7_1_513_400_0,8_0_515_400_18,9_1_486_400_0,
0_1_490_399_1,1_1_509_400_0,2_0_483_400_0,3_0_498_400_15,4_1_512_400_1,5_1_505_400_0,6_0_503_400_42,7_0_511_400_9,8_0_493_400_19,9_1_516_400_0,
0_0_506_399_48,1_1_497_400_0,2_0_487_400_11,3_1_500_400_5,4_0_496_400_15,5_0_515_400_32,6_1_500_400_0,7_1_518_400_0,8_1_489_400_1,9_0_499_400_27,
0_1_494_399_3,1_0_495_400_9,2_0_492_400_16,3_1_482_400_2,4_0_481_348_28,5_0_500_400_23,6_1_500_400_0,7_1_514_400_0,8_1_494_400_3,9_0_519_400_10,
0_1_486_399_2,1_1_498_400_0,2_1_487_400_2,3_1_493_400_2,4_0_507_400_5,5_1_484_400_2,6_0_512_400_8,7_0_504_400_14,8_0_491_400_0,9_0_494_400_29,
0_1_512_399_6,1_0_497_400_22,2_1_512_400_5,3_0_508_400_15,4_0_486_400_0,5_0_517_400_9,6_1_513_383_4,7_1_493_400_0,8_0_508_400_23,9_1_515_400_0,
0_0_480_400_7,1_0_507_400_34,2_1_489_400_4,3_0_514_400_4,4_1_495_400_1,5_1_485_400_0,6_0_495_400_5,7_1_514_400_2,8_1_511_400_1,9_0_497_400_25,
0_0_504_399_0,1_0_511_400_6,2_0_517_381_43,3_0_508_400_24,4_1_495_400_0,5_1_500_400_0,6_1_488_400_0,7_0_483_400_17,8_1_489_400_1,9_1_489_400_5,
0_1_485_399_0,1_1_490_400_1,2_1_504_400_1,3_1_520_400_1,4_0_516_400_20,5_0_488_400_50,6_0_505_400_0,7_0_486_400_0,8_1_514_400_2,9_0_483_400_0,
0_0_481_399_0,1_1_493_400_0,2_1_504_400_3,3_0_480_400_1,4_1_485_400_2,5_0_494_400_0,6_1_480_400_1,7_0_498_400_0,8_1_482_400_0,9_0_498_400_19,
0_1_513_399_0,1_1_506_400_0,2_1_515_400_0,3_0_509_400_17,4_0_507_400_19,5_0_488_400_0,6_0_500_400_6,7_1_508_400_2,8_0_496_400_17,9_1_507_400_0,
0_1_487_399_1,1_0_503_400_15,2_0_499_400_6,3_1_511_400_0,4_1_519_400_0,5_1_513_400_5,6_1_513_400_2,7_0_513_400_14,8_0_494_400_10,9_0_504_400_24,
0_1_508_399_4,1_1_488_400_0,2_0_495_400_0,3_0_482_400_17,4_1_503_400_5,5_0_510_400_11,6_1_504_400_5,7_1_493_400_0,8_0_493_400_22,9_0_485_400_2,
0_1_507_399_0,1_1_500_400_0,2_1_519_400_0,3_0_489_400_5,4_1_513_400_0,5_1_493_387_10,6_0_501_400_0,7_0_508_400_2,8_0_496_400_8,9_0_519_400_0,
0_1_485_399_0,1_0_509_400_21,2_1_495_400_0,3_0_486_400_0,4_1_491_400_1,5_1_491_400_4,6_0_496_400_21,7_0_514_400_26,8_0_510_400_36,9_1_502_400_5,
0_1_493_399_0,1_0_487_400_35,2_1_486_400_1,3_0_483_400_0,4_1_516_400_4,5_0_480_400_7,6_1_481_400_0,7_0_495_400_0,8_0_486_400_17,9_1_508_400_0,
0_1_492_399_1,1_0_503_400_6,2_0_519_400_0,3_0_512_400_5,4_1_518_400_0,5_0_485_400_9,6_1_495_400_0,7_1_501_400_0,8_1_480_400_10,9_0_500_400_7,
0_1_494_399_2,1_1_506_400_0,2_0_484_400_0,3_1_519_400_0,4_1_516_400_0,5_1_498_400_0,6_0_492_400_24,7_0_518_400_25,8_0_500_400_26,9_0_495_400_0,
0_1_513_399_0,1_0_486_400_11,2_0_520_400_20,3_1_508_400_0,4_0_501_400_13,5_1_503_400_1,6_1_494_400_6,7_0_518_400_14,8_0_486_400_0,9_1_514_400_6,
0_1_507_400_0,1_0_491_388_23,2_0_512_400_17,3_0_489_400_0,4_0_504_400_18,5_1_489_400_0,6_1_506_400_0,7_1_481_400_0,8_1_503_400_1,9_0_496_400_7,
0_0_513_400_3,1_0_491_400_25,2_0_504_400_26,3_1_501_400_0,4_1_514_368_4,5_0_505_400_0,6_0_514_400_12,7_1_483_400_1,8_1_503_400_0,9_1_499_400_0,
0_1_488_399_0,1_0_507_400_29,2_1_502_400_5,3_0_511_400_0,4_0_500_400_2,5_0_510_400_8,6_1_496_400_0,7_1_499_400_0,8_1_494_400_3,9_0_488_400_2,
0_1_512_399_2,1_1_520_400_0,2_0_493_400_11,3_0_485_400_7,4_0_506_400_13,5_0_497_400_0,6_1_494_400_1,7_1_487_400_1,8_0_503_400_30,9_1_483_400_0,
0_0_493_399_0,1_1_507_400_0,2_0_507_400_15,3_0_495_400_13,4_0_492_400_1,5_1_486_400_0,6_1_517_400_0,7_1_504_400_0,8_0_507_400_29,9_1_505_400_0,
0_0_492_399_17,1_0_519_400_1,2_1_504_400_1,3_1_498_400_1,4_0_510_400_19,5_1_491_400_5,6_1_519_400_1,7_0_506_400_19,8_1_514_400_4,9_0_506_400_29,
0_1_495_399_3,1_0_518_400_17,2_1_493_400_0,3_1_499_400_0,4_0_497_400_23,5_1_497_400_1,6_0_494_400_0,7_0_495_400_7,8_1_518_400_0,9_0_487_400_0,
0_0_506_399_0,1_1_485_400_0,2_0_515_400_10,3_1_496_400_0,4_1_514_400_4,5_0_481_400_18,6_1_504_400_5,7_1_502_400_0,8_0_485_400_17,9_0_493_400_11,
0_0_489_399_7,1_1_515_400_0,2_1_492_400_0,3_1_482_400_0,4_0_490_400_1,5_1_503_400_0,6_0_500_400_18,7_0_496_400_0,8_0_503_400_0,9_1_502_400_5,
0_0_509_399_0,1_1_499_400_4,2_1_498_400_0,3_0_511_400_14,4_0_516_400_0,5_1_494_400_0,6_1_487_400_0,7_0_504_400_1,8_0_487_400_3,9_1_505_400_0,
0_1_504_399_0,1_0_500_400_10,2_1_495_400_0,3_0_520_400_8,4_1_489_400_0,5_0_495_400_0,6_0_505_400_0,7_1_489_400_0,8_0_519_400_26,9_1_496_400_0,
0_1_517_400_0,1_0_485_400_10,2_1_498_400_0,3_0_488_400_2,4_1_497_400_0,5_0_515_400_11,6_1_502_400_0,7_0_484_400_18,8_1_503_400_0,9_0_496_400_11,
0_0_519_399_16,1_0_500_400_7,2_1_516_400_0,3_0_515_400_16,4_0_500_400_12,5_1_483_400_1,6_1_515_400_3,7_1_504_400_1,8_1_495_400_5,9_0_507_400_0,
0_0_511_399_38,1_1_485_400_0,2_1_494_400_0,3_1_518_400_0,4_0_507_400_38,5_1_495_400_0,6_1_498_400_2,7_0_490_400_0,8_0_491_400_0,9_0_518_400_2,
0_0_495_399_21,1_1_497_400_0,2_1_482_400_0,3_1_515_400_0,4_0_480_400_18,5_0_515_400_31,6_1_488_400_3,7_0_499_377_50,8_1_508_400_5,9_0_481_400_0,
0_1_505_399_1,1_1_494_400_0,2_0_480_390_13,3_1_493_400_1,4_0_482_400_7,5_1_504_400_4,6_1_517_400_0,7_0_484_400_10,8_0_489_400_0,9_0_511_400_10,
0_1_499_400_1,1_1_486_400_0,2_0_516_400_3,3_0_495_400_0,4_1_490_400_0,5_0_483_400_16,6_0_506_400_5,7_0_513_400_0,8_1_502_400_4,9_1_480_400_0,
0_0_515_399_0,1_0_514_400_5,2_1_510_400_0,3_1_492_400_0,4_1_509_400_0,5_1_518_400_3,6_0_517_400_5,7_0_496_400_9,8_0_507_400_0,9_1_503_400_0,
0_1_489_399_4,1_0_510_400_0,2_0_515_400_0,3_1_491_400_3,4_0_502_400_0,5_1_508_400_0,6_1_487_400_1,7_0_487_400_13,8_0_510_400_0,9_1_513_400_1,
0_1_505_394_7,1_1_486_400_0,2_1_507_400_0,3_1_511_400_0,4_0_505_400_12,5_0_501_400_43,6_1_519_400_6,7_0_490_400_17,8_0_480_400_0,9_0_520_400_0,
0_0_497_399_3,1_1_517_400_7,2_0_508_400_0,3_1_489_400_0,4_1_485_400_2,5_0_480_395_39,6_0_487_400_17,7_1_508_400_2,8_1_487_400_0,9_0_492_400_0,
0_0_499_400_0,1_1_513_400_2,2_1_507_400_0,3_0_488_400_4,4_1_482_400_0,5_0_481_400_29,6_1_510_400_0,7_0_513_400_0,8_1_516_400_0,9_0_517_400_18,
0_1_491_399_2,1_1_516_400_1,2_0_518_400_31,3_0_517_400_7,4_0_505_400_17,5_0_509_400_7,6_1_493_400_3,7_1_515_400_0,8_1_497_400_1,9_0_501_400_0,
0_1_515_400_0,1_1_494_400_0,2_1_486_400_0,3_0_507_400_26,4_0_507_400_0,5_0_507_400_12,6_0_481_400_0,7_0_497_400_9,8_1_517_400_3,9_1_500_400_0,
0_0_482_390_24,1_0_517_400_11,2_0_490_400_0,3_1_498_400_9,4_0_515_400_1,5_1_505_400_4,6_0_492_400_21,7_1_505_400_1,8_1_513_400_0,9_1_510_400_0,
0_1_487_399_0,1_1_507_400_0,2_1_516_400_1,3_1_502_400_9,4_0_488_400_8,5_0_517_400_36,6_0_518_400_21,7_1_513_364_6,8_0_491_400_0,9_0_493_400_0,
0_1_493_400_5,1_1_488_400_0,2_1_483_400_2,3_1_484_400_1,4_0_508_400_10,5_0_482_400_10,6_1_514_400_0,7_0_481_400_0,8_0_497_400_5,9_0_491_400_7,
0_0_482_399_34,1_1_505_400_1,2_1_497_400_1,3_0_511_400_28,4_1_512_400_2,5_0_491_400_13,6_1_509_400_0,7_0_518_400_23,8_1_505_394_8,9_0_484_400_14,
0_0_512_399_24,1_1_507_400_2,2_1_516_400_0,3_0_484_400_0,4_1_491_400_2,5_0_508_400_0,6_0_511_400_24,7_1_483_400_0,8_0_504_400_0,9_1_482_400_1,
0_0_494_399_13,1_0_502_400_21,2_1_494_400_0,3_1_488_400_0,4_1_516_400_0,5_1_490_400_0,6_0_507_400_3,7_0_491_400_1,8_1_492_400_0,9_0_505_400_0,
0_0_519_399_14,1_0_490_400_4,2_0_515_400_18,3_1_499_400_0,4_0_514_392_22,5_0_487_400_16,6_1_508_400_0,7_1_485_400_0,8_1_490_400_0,9_1_483_400_0,
0_0_508_399_3,1_1_491_400_0,2_0_485_382_19,3_1_488_400_0,4_0_519_400_9,5_1_488_400_3,6_1_518_400_0,7_0_482_400_0,8_1_488_400_0,9_0_518_400_1,
0_0_510_399_0,1_0_501_400_0,2_1_507_400_2,3_1_486_400_5,4_1_494_400_0,5_1_484_400_3,6_1_505_400_2,7_0_485_393_32,8_0_488_400_0,9_0_488_400_12,
0_0_486_399_20,1_0_480_400_16,2_1_499_400_2,3_1_489_400_0,4_1_493_400_0,5_0_508_400_13,6_0_502_400_13,7_1_492_400_2,8_1_513_400_1,9_0_482_400_9,
0_0_490_399_26,1_0_488_400_0,2_1_520_400_0,3_0_485_400_21,4_1_484_400_0,5_0_491_400_6,6_1_488_400_0,7_0_501_400_12,8_1_497_400_0,9_1_501_400_8,
0_1_508_399_7,1_0_480_400_0,2_1_482_400_0,3_1_513_400_0,4_1_495_400_0,5_0_482_400_0,6_0_489_400_12,7_0_495_400_2,8_0_515_400_55,9_1_488_400_2,
0_0_512_400_0,1_0_484_400_14,2_0_494_400_14,3_0_495_400_5,4_1_496_400_4,5_1_483_400_5,6_1_480_400_0,7_1_494_400_1,8_0_506_400_0,9_1_499_400_2,
0_1_491_399_2,1_0_509_400_4,2_1_490_400_0,3_1_520_400_3,4_0_484_400_3,5_1_492_400_2,6_1_515_400_4,7_0_502_400_17,8_0_504_400_24,9_0_511_400_4,
0_0_508_400_5,1_1_510_400_3,2_1_497_400_2,3_0_500_400_4,4_1_507_400_0,5_1_519_400_0,6_0_486_400_10,7_0_504_400_26,8_1_495_383_8,9_0_510_400_0,
0_1_480_400_0,1_0_516_400_48,2_1_518_400_0,3_1_487_400_1,4_0_514_400_27,5_0_480_400_7,6_1_514_400_2,7_0_506_400_1,8_1_490_400_0,9_0_516_400_15,
0_0_503_399_3,1_0_483_400_0,2_1_493_400_2,3_1_511_400_0,4_1_516_400_3,5_0_518_400_0,6_0_490_400_5,7_0_480_400_10,8_1_500_400_2,9_1_502_400_1,
0_1_510_400_0,1_0_503_400_2,2_0_492_400_37,3_1_510_400_3,4_0_487_400_0,5_1_519_400_4,6_1_490_400_0,7_0_502_400_0,8_0_508_393_30,9_1_513_400_2,
0_0_510_399_20,1_0_493_400_6,2_1_490_400_7,3_1_501_400_4,4_0_504_400_7,5_0_500_400_5,6_0_519_400_27,7_1_493_400_0,8_1_484_400_5,9_1_485_400_0,
0_1_481_399_0,1_0_517_400_16,2_0_491_400_16,3_1_485_400_0,4_1_506_400_7,5_1_516_400_0,6_1_501_400_3,7_0_495_400_0,8_0_493_400_12,9_0_507_400_5,
0_1_494_400_2,1_0_480_400_16,2_0_492_400_10,3_1_484_400_0,4_0_515_400_0,5_0_499_400_2,6_1_481_400_5,7_0_493_400_0,8_1_490_398_2,9_1_499_400_2,
0_0_502_351_33,1_0_517_400_28,2_0_493_400_0,3_0_489_400_10,4_1_484_400_0,5_1_519_400_3,6_1_499_400_0,7_1_517_400_3,8_1_512_400_0,9_0_513_400_0,
0_1_491_399_0,1_1_520_400_0,2_1_488_400_1,3_0_511_400_17,4_0_480_400_6,5_0_508_400_9,6_0_509_400_0,7_0_508_400_29,8_1_480_400_3,9_1_486_400_2,
0_1_511_399_7,1_0_496_400_6,2_1_480_400_0,3_0_506_400_1,4_0_513_400_11,5_0_501_400_6,6_1_506_400_5,7_1_510_400_2,8_0_504_400_15,9_1_516_400_0,
0_1_499_399_0,1_1_513_400_4,2_0_518_400_25,3_0_500_400_11,4_0_514_400_0,5_1_514_374_4,6_0_511_400_31,7_0_507_400_0,8_1_493_400_0,9_1_488_400_0,
0_0_486_399_19,1_1_507_400_0,2_0_514_400_23,3_1_481_400_2,4_0_491_400_27,5_0_497_384_20,6_1_492_400_1,7_1_507_400_0,8_0_504_400_8,9_1_503_400_0,
0_1_496_399_3,1_1_486_400_0,2_0_504_400_9,3_0_486_400_23,4_1_500_400_1,5_1_511_400_0,6_0_492_400_33,7_0_484_400_7,8_0_503_400_9,9_1_514_400_0,
0_0_492_399_0,1_1_519_400_0,2_1_481_400_1,3_1_500_400_0,4_0_509_400_28,5_0_487_400_0,6_1_517_400_0,7_0_517_400_0,8_1_497_400_5,9_0_483_400_13,
0_0_488_399_0,1_0_518_400_0,2_1_501_400_0,3_0_509_400_6,4_0_494_400_4,5_0_493_400_0,6_1_509_400_0,7_1_509_400_2,8_1_491_400_1,9_1_504_400_0,
0_0_493_400_13,1_0_489_400_0,2_0_514_400_20,3_1_509_400_2,4_0_490_400_7,5_0_498_400_0,6_1_508_400_3,7_1_485_400_0,8_1_512_400_0,9_1_492_398_1,
0_0_491_400_0,1_1_489_400_0,2_0_481_400_0,3_1_520_400_0,4_0_510_400_0,5_0_508_400_8,6_1_513_400_1,7_1_481_400_5,8_1_513_400_0,9_0_503_400_30,
0_0_514_399_26,1_0_503_400_0,2_0_485_400_18,3_1_480_400_0,4_1_482_400_2,5_0_490_400_0,6_1_488_400_1,7_1_485_400_0,8_1_519_400_0,9_0_486_400_17,
0_0_479_399_1,1_1_518_400_1,2_1_511_400_0,3_1_501_400_2,4_0_503_400_1,5_0_496_400_0,6_0_488_400_19,7_1_487_400_0,8_0_509_400_19,9_1_499_400_0,
0_0_494_399_0,1_1_481_400_0,2_0_492_400_0,3_1_499_400_8,4_0_512_384_34,5_1_501_387_7,6_1_498_400_0,7_1_518_400_0,8_0_481_400_6,9_0_482_400_19,
0_0_499_399_18,1_0_493_400_0,2_1_513_400_0,3_1_509_354_8,4_1_488_400_0,5_1_499_400_0,6_0_495_400_0,7_1_514_400_1,8_0_511_400_6,9_0_483_400_25,
0_1_491_388_3,1_0_515_400_25,2_0_519_400_29,3_0_497_400_8,4_1_519_400_0,5_1_508_400_1,6_1_490_400_0,7_0_517_400_9,8_0_500_400_7,9_1_511_400_0,
0_0_508_399_9,1_1_503_400_0,2_1_510_400_0,3_1_493_400_0,4_0_519_400_12,5_0_502_400_8,6_1_513_400_0,7_0_482_400_0,8_0_506_400_0,9_1_513_400_0,
0_1_482_399_1,1_0_487_400_8,2_0_514_400_29,3_0_519_400_21,4_1_481_400_0,5_1_502_400_0,6_0_484_400_0,7_1_488_400_2,8_0_516_367_50,9_1_493_400_0,
0_1_495_400_0,1_0_486_375_26,2_0_502_400_5,3_1_499_400_3,4_0_488_400_14,5_0_494_400_22,6_1_516_400_12,7_1_498_400_6,8_1_513_400_0,9_0_518_400_15,
0_1_485_400_8,1_0_515_400_15,2_1_483_400_0,3_0_502_400_0,4_1_503_400_4,5_1_489_400_0,6_1_500_400_3,7_0_492_400_0,8_0_499_400_23,9_0_495_400_0,
0_0_480_399_0,1_0_514_400_23,2_0_518_400_11,3_1_515_400_3,4_1_488_400_0,5_1_505_400_0,6_0_487_400_8,7_0_496_400_7,8_1_484_400_2,9_1_499_400_0,
0_0_497_399_3,1_1_512_400_0,2_1_480_400_0,3_0_481_400_15,4_1_516_400_2,5_0_482_400_19,6_0_504_400_16,7_1_495_400_1,8_1_507_400_4,9_0_520_400_0,
0_0_509_399_18,1_0_495_400_0,2_0_488_399_12,3_1_486_400_0,4_0_503_400_1,5_1_508_400_1,6_1_519_400_0,7_1_493_400_1,8_1_502_400_1,9_0_499_400_18,
0_0_495_399_1,1_0_487_400_18,2_1_484_400_0,3_1_519_400_0,4_0_490_366_27,5_1_494_400_0,6_0_512_400_0,7_1_494_395_8,8_1_503_400_4,9_0_493_400_14,
0_0_494_399_0,1_0_494_400_0,2_0_513_400_13,3_1_507_400_2,4_0_483_400_3,5_1_492_400_0,6_1_489_400_0,7_0_493_400_34,8_1_519_400_0,9_1_484_400_2,
0_0_498_399_18,1_1_496_400_1,2_0_493_400_6,3_1_493_400_0,4_1_491_400_3,5_0_505_400_0,6_1_510_400_0,7_0_483_400_0,8_0_507_400_39,9_1_494_400_5,
0_0_505_399_8,1_1_501_400_0,2_0_489_400_0,3_0_501_400_7,4_1_493_400_0,5_1_490_400_4,6_0_482_400_0,7_1_518_400_0,8_0_520_400_0,9_1_493_400_0,
0_0_496_399_13,1_0_519_400_17,2_1_480_400_0,3_1_494_400_0,4_1_480_400_0,5_0_482_400_9,6_0_490_400_16,7_1_519_400_2,8_0_481_400_0,9_1_480_400_0,
0_1_482_399_1,1_1_486_400_0,2_0_516_400_0,3_0_497_400_0,4_1_486_400_0,5_0_519_400_11,6_1_511_400_0,7_0_506_400_0,8_1_498_400_0,9_0_500_400_12,
0_0_508_399_28,1_0_483_400_29,2_1_511_400_0,3_1_488_400_2,4_1_494_400_0,5_1_501_400_0,6_1_503_400_0,7_0_497_400_30,8_0_510_400_28,9_0_515_400_18,
0_1_479_393_6,1_0_484_400_44,2_1_516_400_0,3_1_498_400_0,4_0_493_400_9,5_0_485_400_32,6_0_512_400_0,7_1_480_400_2,8_1_508_400_0,9_0_481_400_0,
0_1_487_400_0,1_1_484_400_3,2_1_513_400_0,3_0_498_400_11,4_1_520_400_2,5_1_491_400_1,6_0_511_400_23,7_0_490_400_0,8_0_508_400_14,9_0_499_400_7,
0_0_484_399_0,1_1_482_400_0,2_0_515_400_25,3_1_497_400_0,4_0_516_400_0,5_0_486_400_3,6_0_496_400_0,7_1_516_400_7,8_1_508_400_1,9_1_511_400_1,
0_0_495_400_4,1_0_501_400_0,2_0_481_400_0,3_1_520_400_0,4_0_487_400_24,5_1_499_400_5,6_1_506_400_0,7_1_483_400_0,8_0_490_400_9,9_1_504_400_1,
0_1_490_400_0,1_1_516_400_0,2_1_501_400_0,3_1_499_400_0,4_1_501_400_1,5_0_494_400_0,6_0_483_400_45,7_0_485_400_6,8_0_484_400_19,9_0_516_400_38,
0_1_507_399_0,1_1_494_400_0,2_0_485_400_10,3_1_480_400_0,4_0_494_400_0,5_1_504_400_0,6_0_518_400_9,7_0_502_400_0,8_0_494_400_17,9_1_502_400_1,
0_0_519_399_3,1_0_490_400_0,2_1_509_400_4,3_1_510_400_4,4_0_481_400_13,5_1_514_400_0,6_1_512_400_1,7_0_512_400_0,8_1_512_400_0,9_0_482_400_0,
0_0_484_399_5,1_0_516_400_20,2_0_490_400_18,3_1_497_400_1,4_1_490_400_0,5_1_513_400_0,6_0_488_400_18,7_1_486_400_0,8_1_516_400_3,9_0_491_400_22,
0_1_498_399_0,1_0_518_400_0,2_1_503_400_0,3_0_490_400_9,4_1_507_400_0,5_0_516_400_0,6_1_520_400_3,7_0_481_400_2,8_1_503_400_2,9_0_495_400_6,
0_1_517_399_4,1_0_508_400_13,2_0_490_400_27,3_1_484_400_3,4_1_516_400_0,5_0_498_400_8,6_1_505_400_1,7_0_493_400_27,8_0_495_400_10,9_1_499_380_6,
0_1_515_400_0,1_1_515_400_1,2_1_495_400_0,3_0_508_400_3,4_1_505_400_3,5_0_481_400_0,6_0_506_400_6,7_1_481_400_0,8_0_486_400_10,9_0_502_400_3,
0_1_499_400_0,1_0_496_400_14,2_1_509_400_5,3_1_483_400_0,4_0_519_400_14,5_0_488_400_16,6_0_502_400_26,7_1_511_400_2,8_0_517_400_16,9_1_503_400_2,
0_1_515_399_1,1_0_494_400_23,2_1_511_400_1,3_1_513_400_0,4_0_519_400_31,5_0_503_400_0,6_0_509_400_21,7_1_499_400_2,8_1_517_400_1,9_0_509_400_17,
0_0_496_399_11,1_1_490_400_1,2_0_519_400_0,3_0_491_400_19,4_0_498_400_16,5_1_507_400_3,6_0_485_400_19,7_1_487_400_0,8_1_509_400_0,9_1_497_400_0,
0_1_498_399_0,1_0_503_400_24,2_1_485_400_0,3_0_520_400_2,4_0_486_400_15,5_1_507_400_4,6_1_517_400_0,7_1_517_400_0,8_0_498_400_0,9_0_481_400_0,
0_0_489_400_25,1_1_513_400_0,2_0_517_400_31,3_1_506_400_0,4_0_518_400_26,5_1_483_400_1,6_0_494_400_0,7_1_485_400_2,8_1_495_400_0,9_0_498_400_0,
0_0_509_399_0,1_0_519_400_2,2_0_493_400_0,3_1_488_400_0,4_1_508_400_3,5_0_518_400_1,6_1_503_400_2,7_1_498_400_2,8_1_511_400_2,9_0_485_400_0,
0_0_504_399_12,1_0_512_400_37,2_1_480_400_4,3_0_510_400_4,4_1_515_400_6,5_1_483_400_0,6_1_480_400_0,7_0_502_400_20,8_0_491_400_16,9_1_491_400_1,
0_0_518_399_12,1_1_520_400_2,2_0_514_400_3,3_1_487_400_0,4_0_510_400_0,5_0_515_400_0,6_1_498_400_0,7_1_519_400_2,8_0_485_400_1,9_1_506_400_0,
0_1_482_400_1,1_1_510_400_0,2_0_498_400_0,3_1_509_400_2,4_1_484_400_0,5_0_519_400_28,6_0_489_400_23,7_0_494_400_19,8_0_496_400_9,9_1_507_400_0,
0_1_480_399_0,1_0_489_400_10,2_1_495_400_6,3_1_516_400_1,4_1_515_400_0,5_0_507_400_17,6_0_481_400_0,7_0_481_400_39,8_0_484_400_0,9_1_513_400_1,
0_1_512_399_1,1_0_499_400_4,2_0_500_400_0,3_0_502_400_27,4_0_483_400_1,5_1_488_400_0,6_1_501_400_0,7_1_480_400_6,8_1_493_400_0,9_0_504_400_0,
0_1_487_399_0,1_0_501_400_10,2_0_488_400_0,3_0_511_400_9,4_1_503_400_0,5_1_499_400_2,6_0_484_400_3,7_1_503_400_1,8_0_494_400_0,9_1_482_400_0,
0_0_512_399_35,1_0_502_400_34,2_1_496_400_6,3_0_508_400_16,4_1_504_400_0,5_0_512_400_18,6_1_508_400_2,7_0_500_400_0,8_1_488_400_0,9_1_487_400_0,
0_0_517_399_0,1_0_514_400_5,2_1_520_400_0,3_0_495_400_0,4_1_519_400_0,5_0_499_400_20,6_1_516_400_0,7_0_498_400_16,8_1_512_400_0,9_1_494_400_0,
0_1_487_399_0,1_1_501_400_0,2_1_510_400_3,3_1_484_400_2,4_0_494_400_0,5_0_511_400_33,6_1_511_400_0,7_0_500_400_10,8_0_486_400_24,9_0_491_400_0,
0_0_481_399_3,1_0_511_400_2,2_1_514_400_0,3_0_516_400_4,4_0_501_400_1,5_1_482_400_3,6_1_485_400_0,7_1_508_400_0,8_0_490_400_0,9_1_519_400_1,
0_1_511_399_3,1_1_506_400_2,2_0_504_400_25,3_1_482_400_0,4_0_512_369_30,5_0_491_400_11,6_0_497_400_5,7_1_482_400_1,8_1_507_400_4,9_0_515_400_10,
0_0_492_399_0,1_0_508_400_9,2_0_511_400_36,3_1_480_400_0,4_1_484_400_0,5_1_507_400_1,6_1_480_400_0,7_1_494_400_6,8_0_513_400_24,9_0_488_400_0,
0_1_513_399_1,1_0_502_400_4,2_0_505_400_30,3_1_487_400_2,4_0_515_400_22,5_0_509_400_0,6_0_508_400_5,7_1_486_400_2,8_1_492_400_4,9_1_516_400_0,
0_0_517_400_19,1_1_503_400_0,2_1_512_400_0,3_0_506_400_18,4_1_512_400_0,5_0_487_400_22,6_1_503_400_1,7_0_496_400_14,8_1_480_400_0,9_0_483_400_0,
0_1_519_395_4,1_0_482_400_2,2_0_509_400_13,3_0_498_400_0,4_1_486_400_0,5_1_518_400_6,6_1_480_400_2,7_0_507_400_0,8_0_497_400_0,9_1_502_400_0,
0_0_506_400_30,1_0_499_400_14,2_0_490_400_14,3_1_481_400_0,4_1_509_400_2,5_1_482_400_1,6_1_498_400_0,7_1_498_400_1,8_0_487_400_2,9_0_505_400_1,
0_1_484_399_3,1_0_507_400_9,2_0_494_400_7,3_1_485_400_3,4_0_518_400_16,5_1_498_400_0,6_1_501_396_4,7_1_504_400_0,8_0_508_400_19,9_0_515_400_40,
0_1_486_400_9,1_0_511_400_9,2_1_493_400_0,3_1_494_400_5,4_1_494_400_0,5_0_500_400_27,6_0_515_400_42,7_0_506_400_12,8_1_511_400_7,9_0_490_400_0,
0_0_509_400_14,1_0_496_400_3,2_1_494_400_2,3_1_494_400_0,4_0_519_400_30,5_1_484_400_0,6_0_487_400_29,7_0_520_400_4,8_1_493_400_2,9_1_504_400_0,
