"","x"
"184",-1.6094379124341
"185",-2.86220088092947
"186",-2.56494935746154
"187",-3.98898404656427
"188",-3.25809653802148
"189",-3.72569342723665
"190",-3.71357206670431
"191",-2.70805020110221
"192",-4.29045944114839
"193",-2.86220088092947
"194",-2.81341071676004
"195",-3.73766961828337
"196",-3.41224721784874
"197",-3.98898404656427
"198",-2.77258872223978
"199",-2.56494935746154
"200",-2.30258509299405
"201",-2.86220088092947
"202",-4.20469261939097
"203",-2.19722457733622
"204",-2.77258872223978
"205",-1.09861228866811
"206",-3.93182563272433
"207",-1.6094379124341
"208",-3.46573590279973
"209",-2.63905732961526
"210",-2.99573227355399
"211",-2.99573227355399
"212",-3.13549421592915
"213",-1.6094379124341
"214",-2.56494935746154
"215",-2.68557734525015
"216",-3.13549421592915
"217",-2.77258872223978
"218",-3.8286413964891
"219",-2.83321334405622
"220",-3.62434093297637
"221",-1.70474809223843
"222",-2.89037175789616
"223",-2.07944154167984
"224",-0.22314355131421
"225",-4.15888308335967
"226",-2.63905732961526
"227",-4.43081679884331
"228",-2.75684036527164
"229",-1.25276296849537
"230",-4.47733681447821
"231",-3.71357206670431
"232",-2.94443897916644
"233",-2.99573227355399
"234",-3.3499040872746
"235",-2.63905732961526
"236",-2.4423470353692
"237",-3.15700042115011
"238",-3.31418600467253
"239",-3.17805383034795
"240",-3.63758615972639
"241",-1.09861228866811
"242",-2.42774823594805
"243",-2.484906649788
"244",-2.80336038090653
"245",-3.25809653802148
"246",-3.85014760171006
"247",-3.15700042115011
"248",-3.46573590279973
"249",-2.19722457733622
"250",-3.43398720448515
"251",-3.55534806148941
"252",-2.19722457733622
"253",-2.39789527279837
"254",-3.63758615972639
"255",-1.65822807660353
"256",-3.80666248977032
"257",-3.29583686600433
"258",-2.14006616349627
"259",-2.89037175789616
"260",-2.83321334405622
"261",-3.68887945411394
"262",-3.78418963391826
"263",-2.80336038090653
"264",-2.19722457733622
"265",-3.80666248977032
"266",-1.38629436111989
"267",-2.7408400239252
"268",-2.94443897916644
"269",-3.09104245335832
"270",-4.77912349311153
"271",-3.87120101090789
"272",-3.76120011569356
"273",-3.25809653802148
"274",-3.85014760171006
"275",-2.9041650800285
"276",-4.02535169073515
"277",-4.39444915467244
"278",-3.48124008933569
"279",-2.36085400111802
"280",-4.24849524204936
"281",-2.30258509299405
"282",-1.20397280432594
"283",-1.38629436111989
"284",-2.94443897916644
"285",-1.79175946922805
"286",-1.22377543162212
"287",-3.63758615972639
"288",-3.68887945411394
"289",-2.7408400239252
"290",-1.87180217690159
"291",-3.58351893845611
"292",-2.85263142991332
"293",-3.02042488614436
"294",-2.22462355152433
"295",-2.01490302054226
"296",-1.79175946922805
"297",-3.11351530921037
"298",-2.86220088092947
"299",-3.8286413964891
"300",-3.98898404656427
"301",1.94591014905531
"302",-4.07753744390572
"303",-3.27714473299218
"304",-3.76120011569356
"305",-2.52572864430826
"306",-3.43398720448515
"307",-3.23867845216438
"308",-2.89037175789616
"309",-2.39789527279837
"310",-2.99573227355399
"311",-2.22462355152433
"312",-2.77258872223978
"313",-2.63905732961526
"314",-3.2188758248682
"315",-3.78418963391826
"316",-3.63758615972639
"317",-2.99573227355399
"318",-2.70805020110221
"319",-3.13549421592915
"320",-3.03254624667671
"321",-2.35137525716348
"322",-1.65822807660353
"323",-3.3322045101752
"324",-3.59731226058845
"325",-2.484906649788
"326",-2.83321334405622
"327",-2.39789527279837
"328",-3.29583686600433
"329",-2.484906649788
"330",-3.97029191355212
"331",-3.85014760171006
"332",-2.30258509299405
"333",-3.40119738166216
"334",-2.16905370036952
"335",-2.70805020110221
"336",-2.484906649788
"337",-3.68887945411394
"338",-2.72457950305342
"339",-3.23867845216438
"340",-2.51230562397611
"341",-3.25809653802148
"342",-3.95124371858143
"343",-3.68887945411394
"344",-3.49650756146648
"345",-3.13549421592915
"346",-2.30258509299405
"347",-3.17805383034795
"348",-3.02042488614436
"349",-2.37490575457367
"350",-3.13549421592915
"351",-3.61091791264422
"352",-3.52636052461616
"353",-1.83258146374831
"354",-2.24070968927596
"355",-1.25276296849537
"356",-3.36729582998647
"357",-2.484906649788
"358",-3.44998754583159
"359",-4.0943445622221
"360",-2.39789527279837
"361",0.287682072451781
"362",-3.48635519000246
"363",-3.04452243772342
"364",-3.29583686600433
"365",-3.46573590279973
"366",-3.68887945411394
"367",-3.73766961828337
"368",-1.09861228866811
"369",-4.0943445622221
"370",-2.92673940206704
"371",-3.80666248977032
"372",-2.63905732961526
"373",-1.20397280432594
"374",-2.39789527279837
"375",-3.66356164612965
"376",-3.04452243772342
"377",-2.30258509299405
"378",-2.39789527279837
"379",-0.336472236621213
"380",-3.46573590279973
"381",-2.37490575457367
"382",-3.87120101090789
"383",-3.49650756146648
"384",-3.87120101090789
"385",-2.43361335540045
"386",-4.00733318523247
"387",-2.68557734525015
"388",-2.77258872223978
"389",-3.87120101090789
"390",-2.77258872223978
"391",-2.77258872223978
"392",-2.99573227355399
"393",-1.32175583998232
"394",-2.60268968544438
"395",-2.07944154167984
"396",-2.07944154167984
"397",-3.68887945411394
"398",-2.70805020110221
"399",-4.26267987704132
"400",-3.95124371858143
"401",-4.17438726989564
"402",-2.07944154167984
"403",-3.40119738166216
"404",-4.45434729625351
"405",-3.04452243772342
"406",-2.80336038090653
"407",-4.7361984483945
"408",-2.63905732961526
"409",-2.63905732961526
"410",-3.87120101090789
"411",-2.35137525716348
"412",-4.07753744390572
"413",-2.58021682959233
"414",-3.17805383034795
"415",-1.94591014905531
"416",-3.68887945411394
"417",-2.35137525716348
"418",-0.693147180559945
"419",-2.35137525716348
"420",-2.91777073208428
"421",-3.55534806148941
"422",-2.77258872223978
"423",-2.56494935746154
"424",-1.94591014905531
"425",-2.484906649788
"426",-4.29045944114839
"427",-3.41772668361337
"428",-2.56494935746154
"429",-3.09104245335832
"430",-2.83321334405622
"431",-1.55814461804655
"432",-3.17805383034795
"433",-2.23359222150709
"434",-3.46573590279973
"435",-1.09861228866811
"436",-2.2512917986065
"437",-3.87120101090789
"438",-2.77258872223978
"439",-2.77258872223978
"440",-3.17805383034795
"441",-3.09104245335832
"442",-4.18965474202643
"443",-1.70474809223843
"444",-2.12026353620009
"445",-0.693147180559945
"446",-3.52636052461616
"447",-1.6094379124341
"448",-3.02042488614436
"449",-3.25809653802148
"450",-1.38629436111989
"451",-2.07944154167984
"452",-3.68887945411394
"453",-2.19722457733622
"454",-3.97029191355212
"455",-2.99573227355399
"456",-4.62497281328427
"457",-2.19722457733622
"458",-2.19722457733622
"459",-1.87180217690159
"460",-3.98898404656427
"461",-2.75153531304195
"462",-2.30258509299405
"463",-2.33537491581704
"464",-3.61091791264422
"465",-3.3322045101752
"466",-0.916290731874155
"467",-2.89037175789616
"468",-3.68887945411394
"469",-3.8286413964891
"470",-4.46590811865458
"471",-3.25809653802148
"472",-0.826678573184468
"473",-3.36729582998647
"474",-3.04452243772342
"475",-2.19722457733622
"476",-3.2188758248682
"477",-2.19722457733622
"478",-3.55534806148941
"479",-4.40671924726425
"480",-1.73460105538811
"481",-2.80336038090653
"482",-3.54095932403731
"483",-2.2512917986065
"484",-2.01490302054226
"485",-2.33537491581704
"486",-4.4188406077966
"487",-3.91202300542815
"488",-2.39789527279837
"489",-3.61091791264422
"490",-4.15888308335967
"491",-1.25276296849537
"492",-3.71357206670431
"493",-3.73766961828337
"494",-3.41772668361337
"495",-2.19722457733622
"496",-3.89182029811063
"497",-3.66356164612965
"498",-4.04305126783455
"499",-2.67414864942653
"500",-3.25809653802148
